sentimento_modelo,categoria_modelo,loja,comentario,confianca_sentimento,confianca_categoria
 AO PERGUNTAR AO FUNCIONÁRIO DO CAIXA SE HAVIA ALGUMA CAIXA EM PERFEITO ESTADO NO ESTOQUE ELE ALÉM DE DIZER QUE SÓ TINHAM AQUELAS,0.4976,L5184-PRACA VARNHAGEM,"ENCONTREI TODAS AS CAIXAS DO PRODUTO ""HESFIRRA DE QUEIJO"""" ABERTAS"," DISSE QUE A CAIXA ESTAVA ABERTA MAS OS PRODUTOS DENTRO DA CAIXA ESTAVAM EMBALADOS. INACEITÁVEL. EXPOR CAIXAS ABERTAS PARA VENDA E AINDA ACHAR NORMAL.""",True
 existem outros clientes diábeticos,exemplo caldo de feijão,L5197-LIMEIRA,"Com objetivodecolaborar, vou tecer o seguinte comentário:
""Como eu", com sensibilidade a alimentos condimentados, de legumes etc. Hoje estou restgrito ao caldo de cebola porque os demais que consumia estão fora dos meus(e de outros consumidores)  padroes de saúde. Desulpem
" pois o sistema não registrou o pagamento via pix. Não houve resposta dos canais de contato. Um absurdo!""",False,L5046-VILA CARRAO (1248),"Tive de ir à loja retirar o pedido, apesar de ter pago o ""frete""""",negativo,Entrega / Pedido digital
 tipo croissant recheado,0.4469,L5120-ITU,"Há várias semanas alguns produtos ""desapareceram"""" das prateleira"," e nem mesmo os funcionários sabem explicar a razão""",True
" poderiam voltar com mais itens da linha Red e gold""",True,L5127-SAO ROQUE,"Basicamente só encontramos as linhas ""combo do dia"""" e """"legado""""",neutro,Qualidade do produto
" a Picanha comprei a """"linha Ouro"""" ou algo assim"," resultado: """"Dura""""! para meu gosto.",L5028-VILA PAULICEIA (0853),"Coloquei o sinal ""negativo"""" nos produtos somente por um motivo", pequeninha com camada de gordura razoável,
 nas minhs três últimas compras tive problemas como atrasos,0.5612,L5092-VILA AUGUSTA (1374),"Os produtos são ótimos, porém comprar ""on line"""" é um problemas"," informações desencontradas e entrega incompleta e errada.""",False
 carne," frango e sobremesa'""",L5143-AQUARIUS,"Ter opções de combos para refeições e churrasco completo "" pães", linguiça,positivo
 péssima qualidade,0.6441,L5152-ALTO DA BOA VISTA,"Me enviaram coxa e sobrecoxa ""marca pioneiro"""" um bloco de gelo"," não compro mais.""",False
 os pacotes são em 0,0.5241,L5178-PERIMETRAL,"compramos o pacote de ""espetinho"""". O preço poderia ser em 1 kg","9kg.""",True
"  tenha q sair do seu """"serviço"""" e  ficar apresentando produtos",Outros / Genéricos,L5266-MATEO BEI,"Não acho Q a funcionária ""Caixa"""" no seu atendimento ao cliente", opções e  preços ao cliente Q ela está atendendo,
90 o Kg) bem caro,0.4575,L5127-SAO ROQUE,"Olá, bom dia. Sinceramente achei o preço do ""Contra Filé"""" (58"," bem acima dos valores dos outros lugares.""",True
 passei vergonha no dia dos pais,0.8703,L5176-BRAGANCA PAULISTA,"Não vendendo , está marca ""combo' carne dura de qualidade ruim"," comprei picanha dura!! Somente cozida foi possível comer!!""",False
 opções e preços ao cliente Q ela está atendendo,292,0.5123,"tenha q sair do seu """"serviço"""" e ficar apresentando produtos"," pois tem vários clientes """"na fila"""" aguardando P efetuar o pagamento TB. Já não foi a primeira vez que isso acontece...""",False
" como pernil e chester.""",False,L5111-VINHEDO,"Alguns produtos ""de natal"""" poderiam continuar durante o ano",positivo,Qualidade do produto
 15/11/25, muito boa vontade e prestatividade. Não tinha o pacote de pães que eu queria e ela com toda boa vontade foi até o estoque para ver se tinha enquanto eu pegava mais produtos. Passado alguns minutos ela voltou com uma caixa lacrada do produto. Ela deixou o cliente satisfeito! Ela merece ser levada como referência de atendimento. Dê oportunidades para funcionários assim e vocês todos só ganharão com isso. Quero numa próxima compra,L5205-GRANJA KM 26,"Quero parabenizar a atendente Davinin da loja ""Cotia"""". Hoje", fui até a loja e fui atendido por ela. Ela é repositora e me atendeu como se fosse a presidente da Swift. Atendeu como se deve tratar um cliente: com educação, independentemente da loja
00 / 400,0.3396,L5042-IPIRANGA (1237),"Oferecendo um pequeno ""brinde"""" para compra acima de R$ 300","00""",True
 acredito que seria uma boa opção de produtos a ser oferecido, hoje em um encontro,L5054-PLANALTO (1279),"Voltar a disponibilizar alimentos ""VEGANOS PARA CHURRASCO""""", tendo em vista que, eventos
 em razão da praticidade. Mas o produto era extremamente salgado,0.65,L5086-PORTAL DO MORUMBI (1352),"Comprei uma embalagem de ""coxa da asa de frango temperada"""""," tão salgado que meu filho não conseguiu comer. Não comprarei de novo e não recomendarei a ninguém.""",False
" tudo ok.""",False,L5149-ALTO DA MOOCA,"Mais promoções. E a ""picanha combo"""" foi reprovada. No mais",positivo,Preço / Promoções
 descobrir que não tem o produto. ,Outros / Genéricos,L5004-CAMPO BELO (0448),"É muito ruim comprar e depois, por uma ""falha"""" no sistema",,
 que  estão nos dando  oportunidade..,Outros / Genéricos,L5139-SBC RUDGE RAMOS,"Agradeço muito  ... E, se puderem manter as "" promoções """"",,
 diferença entre um produto e outro! Porém,0.3714,L5153-EMBARE,"""Especialistas"""" não sabem dar informações sobre o produto"," bom atendimento""",True
 obrigatoriamente ter que fazer isso,0.4095,L5174-PERI PERI,"Sem a possibilidade de ""preencher""""a data de nascimento e","para poder dar prosseguimento na compra pelo site. Tive que fazer a compra pelo WhatsApp.""",True
 tudo bem,0.7487,L5262-URBANOVA,"Na questão ""Lombo de Bacalhau"""" pode melhorar. Qto a pele"," está especificado na própria caixa e é fácil de tirar. Mas não deveria ter espinhas. Lombo pra mim é como uma polpa de fruta só que uma polpa do peixe. Amo comprar na Swift pq gosto de praticidade. Ass: Sueli Toledo.""",False
"porece que minha presença cauzor um certo incômodo""""",Outros / Genéricos,L5037-VILA ROMANA (0880),"Ontem a operadora do caixa que me atendeu foi "" Rispida",,
" a carne fora e/ou caindo do espeto.""",True,L5113-ANASTACIO,"OBS: o espetinho de carne bovina tem vindo ""desmontado""""",negativo,Qualidade do produto
" ... """"""",False,L5219-AV. ITAQUERA,"Sim,
Sempre há algo para melhorarmos.
"" atenção contínua",positivo,Outros / Genéricos
" pois na loja falaram que essa promoção de levar 2 ou mais não era pra loja fisica e quando liguei no 0800 me informaram que era em todas lojas fisicas e eu tive q voltar lá.""",False,L5046-VILA CARRAO (1248),"deixar os funcionarios mais ""por dentro"""" das promoções",negativo,Entrega / Pedido digital
 pela primeira vez,239,0.4674,inviável de comer. Sou consumidora de produtos Swift e," compro um produto de baixa qualidade. A loja tem estrutura excelente e o atendimento é ótimo.""",False
" e também com provolone de recheio?""",True,L5199-CASA VERDE,"Infelizmente não achei mais aquela ""massa"""" de linguiça",neutro,Outros / Genéricos
 não sei se não trabalham mais,Outros / Genéricos,L5028-VILA PAULICEIA (0853),"O que não encontrei foi ""frango desfiado sem tempero""""", aí não depende de mim.,
" há casos em que até carne podre congelada já encontrei. A quantidade de gordura em cortes que deveriam não ter é absurda! E os preços para produtos congelados é absurdamente mais caro que nos açougues onde possuem mais dificuldade de mantutenção e risco de perda de produto.""",True,L5099-VILA MATILDE (1421),"A Swift ""embarangou"""" os produtos perderam a qualidade",neutro,Qualidade do produto
" sem o o tracejado do 'abra aqui' e sem aquele fecho de silicone do 'abre fácil'.""",True,L5105-DOM PEDRO I (1457),"Diversos pacotes entregues são embalagem ""relacradas""""",positivo,Qualidade do produto
" mas no geral o atendimento é razoável""",True,L5240-BARAO GERALDO,"Alguns funcionários, passam perto e fingem de ""morto""""",neutro,Qualidade do produto
 Ravioli, e não se equiparam à qualidade e praticidade que os produtos anteriores tinham. E,L5252-14 DE DEZEMBRO,"TODOS os produtos da linha ""Massa Pronta"""": Fettuccine"," Penne e Pappardele foram REPENTINAMENTE tirados de linha! As massas que supostamente """"substituem"""" esses produtos não possuem molho", para ingrata surpresa
" os produtos poderiam ter um custo menor""",False,L5040-GUARULHOS (1211),"Por vcs serem uma ""beneficiadora"""" de carnes em geral",positivo,Qualidade do produto
 extremamente dura," também não tinha e acompanhamentos que faltaram.""",L5097-JUNDIAI (1404),"Péssimo, comprei uma picanha ontem ""ponta de agulha""""", não recomendo! Procurei paleta de cordeiro,negativo
 por exemplo,0.5789,L5166-MAIRIPORA,"Alguns produtos são meios ""estranhos"""". A carne moída"," parece ração. No demais os produtos são bons.""",False
" claramente não era picanha. Precisam rever isso""",True,L5140-OSASCO KM 18,"comprei um produto como sendo ""picanha em fatias"""" e",negativo,Qualidade do produto
" e a picanha não estava macia.""",True,L5158-LEBLON,"Comprei uma picanha dita como ""ouro"""" pelo atendente",negativo,Qualidade do produto
 explicando a separação dos produtos, carnes,L5253-HORTO,"Penso que poderiam colocar um ""quadro """" informativo", com numeração indicativa, frangos
 pois precisava de um código e o mesmo veio pelo e-mail e não pelo whatsapp. Mas nada que envolva a qualidade dos produtos. ,Outros / Genéricos,L5266-MATEO BEI,"Adorei!
Só tive uma pequena ""dificuldade"""" na retira",,
" mas a qualidade é perfeita""",False,L5277-VILA CURUCA (NORDESTINA),"Aceitando VR, VA, alguns preços tb estão ""salgados""""",positivo,Qualidade do produto
" hoje parece um MERCADINHO de periferia.""",False,L5056-PENHA (1285),"Voltando o que era antes, uma ""Boutique"""" de Carnes",negativo,Qualidade do produto
"existem alguns mas são poucos""",True,L5124-BOTUCATU,"Sinto falta de opções de petiscos e ""tira-gostos""""",neutro,Qualidade do produto
" para baixo e um """"mais ou menos"""". Pois os preços não acho excelente nem ruim e sim """"mais ou menos"""".""",False,L5240-BARAO GERALDO,"Poderiam ter mais uma opção do ""dedinho"""" para cima",positivo,Preço / Promoções
 às vezes. Uma vez,0.6537,L5071-BELA VISTA (1326),"O problema que vejo são os preços meio "" salgado"""""," procurei cação e soube que não faz parte dos peixes à venda.""",False
 não é precisa. Existem produtos que não são ótimos," também é um parâmetro fundamental para uma análise correta e mais exata. Apenas uma sugestão de melhoria.""",L5073-VILA GUILHERME (1331),"A pesquisa que é feita apenas no ""SIM"""" ou """"NÃO""""", nem péssimos,positivo
"00 de cashback. Fui à loja física e me disseram que o cashback é só para lojas on-line. Tentei gastar na loja on-line e disseram que """"só na loja física"""". Voltei na loja física e disseram que para usar os R$ 30", R$ 150,L5163-TAQUARI,"Vocês mandaram e-mail me ""presenteando"""" com R$ 30",00 eu teria que gastar,"00. Ou seja: a Swift me deu um """"presente de grego"""". Estou bem frustrado."""
" achei muito gordurosa. Os filé de sassami empanados vem de tamanhos muito diferentes. Não estou mais gostando muito dos produtos de vcs.""",True,L5166-MAIRIPORA,"A carne moída que eu comprei era "" light"""" porém",neutro,Qualidade do produto
 com 1, paguei R$ 199,L5242-RECREIO,"Entre outros itens, comprei uma ""picanha"""" Black",3 kg (grande,00 / kg e não achamos o sabor nada de extraordinário
 Mooca SP," mas os de calabresa e o convencional são nota 10""",L5149-ALTO DA MOOCA,"vejam no açougue ""BONAS"""" na Rua Siqueira Bueno", o elenco de hamburguês,positivo
 na calçada, como um ressalto do chão,0.5423,que espero seja positiva e melhoria desta loja, bem junto à parede da loja, onde quase sempre vejo alguém tropeçar
 e ficar sem o produto! Sempre atribui 10 em tudo,303,0.7181,sem chance de repor com outras possibilidades," desta vez deixou muito a desejar. Ilda Iria Soban""",False
" porém vieram em pedaços maiores fora do padrão """"a passarinho"""".""",True,L5068-BOSQUE DA SAUDE (1321),"Comprei costela de porco como "" a passarinho""""",neutro,Qualidade do produto
 portanto paramos de comprar esse produto na Swift,Outros / Genéricos,L5232-PARQUE ECOLOGICO,"A tilápia tem um gosto muito forte de ""terra""""", vale a pena verificar e tentar melhorar esse ponto.,
" há pontos de melhoria.""",False,L5232-PARQUE ECOLOGICO,"Organização e Disposição dos ""especialistas""""",positivo,Qualidade do produto
 pois sempre que vou fazer compras sou bem recepcionado e atendido com a maior atenção. Portanto, o que não foi. A Sra. Maria,0.5291,achei uma atitude fora dos padrões da Swift, deixo aqui a minha reclamação com atitude desta Sra. Ana Paula, que no meu entendimento fez o papel de líder
 eu achei que fosse vendido por peça na verdade vem fatiado,0.4884,L5064-CHACARA INGLESA (1312),"um dos itens que comprei ""bife ancho swift"""""," acho que essa informação poderia estar na descrição do produto.""",True
 apenas resfriada,0.4629,L5146-ITATIBA,"Ter ""uma"""" geladeira com carne pra churrasco"," pras ocasiões de ultima hora""",True
 haja vista não sermos remunerados para fazer ações de propaganda,0.6067,L5092-VILA AUGUSTA (1374),"Não perguntando se a pessoa ""recomendaria"""""," publicidade e marketing!""",False
" elas são péssimas.""",True,L5240-BARAO GERALDO,"Devem melhor a qualidade das ""marmitinhas""""",negativo,Qualidade do produto
" somente """"retirar""""",0.5191,L5002-ALPHAVILLE (0290),"não conseguia pelo site a opção ""receber"""""," após ligar na swift consegui com a pessoa que me atendeu a fechar meu pedido para receber. Site com problemas.""",True
 bem verdade que das vezes que reclamei a carne foi trocada, tanto em compras em suas lojas como no supermercado Pão de Açucar. Certo de as providências serão tomadas,0.6051,até agora NÃO SATISFATORIAMENTE EXPLICADO, mas não posso deixar por conta de minha empregada a análise da carne, infomo-os que deixei de comprar esse tipo de carne em suas lojas
 veio com sal além do ponto,0.4577,L5045-TATUAPE (1247),"O felizinho de frango temperado ""SASSAMI"""""," o que tornou o produto menos saboroso!!!""",True
 o atendimento é impecável! Quero destacar o ótimo serviço dos funcionários Lucas e Kauan,370,0.9997,com muita variedade e frescor. Além disso," que foram extremamente atenciosos e prestativos. Certamente voltarei mais vezes. Recomendo!""""""",False
 o que gerou a necessidade de reiniciar meu carrinho várias vezes durante o processo. Além disso, tudo ficou disponível (em intervalo de 2h,L5180-FREI CANECA,"O site ""esqueceu"""" meu login algumas vezes", oscilou a disponibilidade: a primeira vez que eu enchi o carrinho deu que todos os itens estavam indisponíveis (o que eu achei que não aconteceria," por isso me pareceu falha do site) e tudo foi entregue."""
" é o único ponto que vejo necessária melhora""",True,L5284-25 DE AGOSTO,"O site ainda possui muitos erros e ""bugs""""",positivo,App / Site / Pagamento
 pela praticidade.. lamentável a qualidade... quando abri o produto depois de descongelado," o de carne e o de frango. Lamentável""",L5033-SANTANA (0868),"Comprei os ""espetinhos"""" para o churrasco", pedaços de carne fora do espeto de madeira; espeto mal colocado,negativo
